timestamp,ch0raw,ch1raw,key,activation prompt,classified activation,battery level,qx,qy,qz,qw,gx,gy,gz,ax,ay,az
737151.737,12655477,12588305,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.623,-0.839,0.560,-8.672,-2.023,3.938
737154.822,12655067,12586898,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.231,-1.399,0.168,-8.672,-2.023,3.938
737157.774,12655227,12588276,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.175,-1.287,0.280,-8.672,-2.023,3.938
737160.908,12652726,12582234,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.175,-1.287,0.280,-8.672,-2.023,3.938
737163.761,12653775,12583667,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,0.951,-1.567,0.504,-8.672,-2.023,3.938
737166.787,12654473,12589011,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,0.951,-1.567,0.504,-8.672,-2.023,3.938
737169.794,12655693,12590388,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,0.895,-1.567,0.392,-8.672,-2.023,3.938
737172.794,12654319,12585686,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,0.895,-1.567,0.392,-8.598,-1.910,3.898
737175.938,12655366,12586126,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,0.783,-1.343,0.168,-8.598,-1.910,3.898
737178.848,12653517,12585161,NULL,False,NONE,39.000,0.135,-0.528,0.018,0.838,0.224,-1.511,0.392,-8.598,-1.910,3.898
737181.849,12654044,12586760,NULL,False,NONE,39.000,0.135,-0.528,0.018,0.838,0.224,-1.511,0.392,-8.598,-1.910,3.898
737184.864,12655840,12586206,NULL,False,NONE,39.000,0.135,-0.528,0.018,0.838,0.000,-1.399,0.392,-8.598,-1.910,3.898
737187.894,12656061,12587796,NULL,False,NONE,39.000,0.135,-0.528,0.018,0.838,-0.112,-1.567,0.392,-8.598,-1.910,3.898
737190.915,12656524,12587719,NULL,False,NONE,39.000,0.135,-0.528,0.018,0.838,-0.112,-1.567,0.392,-8.598,-1.910,3.898
737194.046,12654838,12583827,NULL,False,NONE,39.000,0.135,-0.528,0.018,0.838,-0.448,-1.511,0.224,-8.598,-1.910,3.898
737196.900,12656921,12585609,NULL,False,NONE,39.000,0.135,-0.528,0.018,0.838,-0.448,-1.511,0.224,-8.598,-1.910,3.898
737199.941,12657696,12588140,NULL,False,NONE,39.000,0.135,-0.528,0.018,0.838,-0.392,-1.231,-0.168,-8.598,-1.910,3.898
737202.925,12656037,12589173,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.560,-1.287,-0.112,-8.598,-1.910,3.898
737205.934,12658216,12587895,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.560,-1.287,-0.112,-8.598,-1.910,3.898
737208.961,12657089,12588816,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.560,-1.287,-0.112,-8.594,-1.910,3.977
737211.992,12656871,12585684,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.615,-1.287,-0.056,-8.594,-1.910,3.977
737214.994,12655821,12586389,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.063,-0.951,-0.056,-8.594,-1.910,3.977
737217.983,12656061,12588262,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.615,-0.839,-0.448,-8.594,-1.910,3.977
737220.997,12656881,12587977,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.615,-0.839,-0.448,-8.594,-1.910,3.977
737224.022,12654796,12587492,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.119,-0.504,-0.448,-8.594,-1.910,3.977
737227.189,12655203,12585297,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.119,-0.504,-0.448,-8.594,-1.910,3.977
737230.012,12656383,12585441,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.119,-0.727,-0.112,-8.594,-1.910,3.977
737233.077,12656042,12586749,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.119,-0.392,-0.224,-8.594,-1.910,3.977
737236.039,12658309,12592700,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.119,-0.392,-0.224,-8.594,-1.910,3.977
737239.160,12654169,12588073,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.119,-0.392,-0.224,-8.555,-2.023,3.977
737242.058,12653051,12587444,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.175,-0.336,-0.671,-8.555,-2.023,3.977
737245.076,12652313,12585348,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.287,-0.280,-0.560,-8.555,-2.023,3.977
737248.094,12654692,12586158,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.231,-0.336,-0.615,-8.555,-2.023,3.977
737251.087,12654819,12589251,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.231,-0.336,-0.615,-8.555,-2.023,3.977
737254.076,12654308,12587927,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.671,-0.392,-0.615,-8.555,-2.023,3.977
737257.102,12654500,12588054,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.671,-0.392,-0.615,-8.555,-2.023,3.977
737260.234,12654034,12586536,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.343,-0.560,-0.168,-8.555,-2.023,3.977
737263.095,12654708,12584767,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.839,-0.168,-0.280,-8.555,-2.023,3.977
737266.134,12655547,12585686,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.839,-0.168,-0.280,-8.555,-2.023,3.977
737269.118,12657958,12591832,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.839,-0.168,-0.280,-8.594,-2.102,3.938
737272.367,12655174,12590606,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.895,-0.504,-0.783,-8.594,-2.102,3.938
737275.102,12652236,12583584,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.007,-0.280,-0.056,-8.594,-2.102,3.938
737278.157,12652537,12585132,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.839,-0.615,0.000,-8.594,-2.102,3.938
737281.152,12654092,12586509,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.839,-0.615,0.000,-8.594,-2.102,3.938
737284.155,12655203,12588014,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.063,-0.224,-0.112,-8.594,-2.102,3.938
737287.145,12655155,12586757,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-1.063,-0.224,-0.112,-8.594,-2.102,3.938
737290.165,12655009,12587247,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.839,-0.392,0.000,-8.594,-2.102,3.938
737293.183,12652513,12585305,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.839,-0.336,-0.224,-8.594,-2.102,3.938
737296.175,12653546,12587348,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.839,-0.336,-0.224,-8.594,-2.102,3.938
737299.284,12655869,12587748,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.895,-0.336,0.168,-8.594,-2.102,3.938
737302.205,12654732,12587420,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.895,-0.336,0.168,-8.594,-2.102,3.938
737305.266,12653924,12588747,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.895,-0.336,0.168,-8.555,-2.062,3.898
737308.217,12653927,12585798,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.727,-0.727,0.224,-8.555,-2.062,3.898
737311.306,12651452,12584671,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.727,-0.727,0.224,-8.555,-2.062,3.898
737314.269,12652422,12585260,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.560,-0.504,0.280,-8.555,-2.062,3.898
737317.302,12654095,12586115,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.560,-0.504,0.280,-8.555,-2.062,3.898
737320.262,12654633,12586461,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.671,-0.560,0.000,-8.555,-2.062,3.898
737323.262,12654463,12586254,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.560,-0.671,0.168,-8.555,-2.062,3.898
